ZIP,LAT,LNG
78147,29.07,-98.08
34449,29.07,-82.68
78065,29.08,-98.64
34476,29.08,-82.20
77480,29.09,-95.77
32179,29.09,-81.90
34432,29.09,-82.38
77482,29.09,-95.90
77954,29.10,-97.28
32128,29.10,-81.07
78116,29.10,-97.74
34480,29.10,-82.10
32127,29.11,-80.97
34472,29.11,-82.00
78114,29.11,-98.21
70091,29.12,-89.27
34481,29.13,-82.31
77455,29.13,-96.43
77468,29.13,-95.94
78886,29.14,-99.17
32129,29.14,-81.02
32102,29.14,-81.55
34431,29.14,-82.53
32130,29.15,-81.34
78802,29.15,-100.02
34474,29.16,-82.21
77486,29.16,-95.69
34471,29.16,-82.13
32119,29.16,-81.03
79834,29.17,-103.27
32124,29.17,-81.14
78016,29.17,-98.97
77515,29.17,-95.45
70344,29.18,-90.52
77994,29.18,-97.47
78069,29.18,-98.67
78112,29.19,-98.40
32114,29.19,-81.05
78264,29.19,-98.49
34470,29.20,-82.09
78059,29.20,-98.84
32625,29.20,-83.00
77467,29.20,-96.10
77995,29.20,-97.08
78052,29.20,-98.78
32118,29.21,-81.00
77437,29.21,-96.28
77453,29.21,-96.00
70358,29.21,-90.03
32639,29.23,-82.71
34488,29.23,-81.94
77534,29.23,-95.31
78159,29.23,-97.59
32117,29.24,-81.06
32180,29.24,-81.40
70357,29.24,-90.22
78073,29.24,-98.62
34482,29.24,-82.28
78160,29.25,-97.93
77554,29.25,-94.92
34479,29.26,-82.11
32668,29.26,-82.47
78143,29.26,-97.85
34475,29.26,-82.17
77420,29.26,-95.93
77430,29.26,-95.67
77551,29.28,-94.83
78002,29.28,-98.74
77577,29.28,-95.28
32174,29.28,-81.16
78850,29.29,-99.33
77444,29.29,-95.78
78161,29.29,-98.06
32683,29.30,-82.79
78221,29.30,-98.48
77563,29.30,-95.03
78870,29.30,-99.63
78224,29.31,-98.53
77488,29.31,-96.09
32617,29.31,-82.07
77550,29.31,-94.78
78223,29.31,-98.39
78039,29.31,-98.83
78214,29.32,-98.47
32176,29.33,-81.06
32692,29.33,-83.12
78140,29.33,-97.77
70041,29.34,-89.48
78252,29.34,-98.71
78211,29.34,-98.57
77987,29.34,-97.08
32190,29.34,-81.49
78235,29.35,-98.44
70377,29.35,-90.50
77443,29.35,-96.19
70038,29.35,-89.44
78677,29.35,-97.58
78121,29.35,-98.11
78242,29.35,-98.61
78101,29.35,-98.24
78222,29.35,-98.37
32686,29.36,-82.28
78009,29.36,-98.89
70353,29.36,-90.70
78843,29.36,-100.78
77510,29.36,-95.09
78801,29.36,-99.90
77568,29.36,-94.98
78263,29.36,-98.30
77517,29.36,-95.13
78243,29.37,-98.59
32139,29.37,-81.59
77964,29.38,-96.83
70050,29.38,-89.59
77511,29.38,-95.24
77583,29.38,-95.47
77461,29.38,-95.81
78881,29.38,-99.53
78226,29.38,-98.57
32134,29.39,-81.84
79846,29.39,-103.99
78225,29.39,-98.53
78236,29.39,-98.62
77590,29.39,-94.92
78832,29.40,-100.44
78210,29.40,-98.46
79852,29.40,-103.62
70397,29.40,-90.79
77460,29.40,-96.38
32696,29.40,-82.46
77591,29.40,-95.00
78245,29.40,-98.73
78204,29.40,-98.51
78227,29.41,-98.63
32113,29.41,-82.09
78614,29.41,-97.59
78203,29.42,-98.46
77448,29.42,-96.09
78220,29.42,-98.39
77436,29.42,-96.24
78237,29.42,-98.57
78207,29.42,-98.53
77442,29.42,-96.51
32681,29.42,-82.21
32626,29.42,-82.90
78205,29.42,-98.49
32621,29.42,-82.61
77650,29.43,-94.69
78202,29.43,-98.46
32110,29.43,-81.34
78122,29.43,-97.74
78861,29.43,-99.15
32112,29.43,-81.57
77451,29.44,-96.00
78152,29.44,-98.21
78208,29.44,-98.46
78215,29.44,-98.48
32664,29.45,-82.22
78219,29.45,-98.39
77539,29.45,-95.03
70354,29.45,-90.28
77984,29.45,-97.19
78234,29.46,-98.44
78228,29.46,-98.57
78251,29.46,-98.68
70083,29.46,-89.89
32136,29.46,-81.15
77417,29.46,-95.97
78212,29.46,-98.49
32157,29.47,-81.58
78201,29.47,-98.53
78253,29.47,-98.80
78238,29.47,-98.62
77481,29.47,-95.56
78244,29.47,-98.35
78629,29.48,-97.45
77578,29.48,-95.36
77469,29.48,-95.68
78109,29.49,-98.29
77475,29.49,-96.65
78209,29.49,-98.46
78218,29.49,-98.40
78066,29.50,-98.85
78229,29.50,-98.57
78250,29.50,-98.66
32648,29.50,-83.27
77573,29.50,-95.09
32193,29.50,-81.65
77518,29.51,-94.99
77617,29.51,-94.52
32181,29.51,-81.60
32667,29.51,-82.30
77546,29.52,-95.19
77435,29.52,-96.12
78213,29.52,-98.52
32164,29.52,-81.23
78239,29.52,-98.36
77454,29.52,-96.20
78240,29.53,-98.61
78150,29.53,-98.28
77434,29.53,-96.31
77459,29.53,-95.52
77565,29.54,-95.03
78838,29.54,-99.75
78056,29.54,-98.93
77470,29.54,-96.55
78216,29.54,-98.49
77545,29.54,-95.47
78217,29.54,-98.42
70363,29.54,-90.70
78254,29.54,-98.73
77598,29.54,-95.13
32680,29.54,-83.13
78155,29.54,-97.94
78148,29.54,-98.30
77584,29.55,-95.35
32618,29.55,-82.52
78230,29.55,-98.56
78154,29.55,-98.26
70343,29.55,-90.56
77471,29.55,-95.86
70345,29.55,-90.26
32189,29.55,-81.65
77412,29.55,-96.41
78233,29.56,-98.36
78124,29.56,-98.15
77975,29.56,-97.08
77623,29.56,-94.41
77581,29.56,-95.28
77058,29.56,-95.10
70082,29.56,-89.75
78249,29.57,-98.61
77479,29.57,-95.64
78108,29.57,-98.22
77062,29.57,-95.13
78231,29.58,-98.54
70360,29.58,-90.81
32187,29.58,-81.55
32640,29.58,-82.08
32137,29.58,-81.22
77053,29.58,-95.46
77586,29.58,-95.04
78247,29.59,-98.41
77089,29.59,-95.23
78951,29.59,-96.82
78232,29.59,-98.47
78248,29.59,-98.53
32147,29.59,-81.78
77464,29.59,-95.96
32608,29.60,-82.41
70373,29.60,-90.32
77489,29.60,-95.52
78123,29.60,-98.05
70374,29.60,-90.50
78884,29.61,-99.46
78023,29.61,-98.75
77047,29.61,-95.39
77059,29.61,-95.12
32148,29.62,-81.88
77048,29.62,-95.32
77034,29.62,-95.19
77478,29.62,-95.61
77075,29.62,-95.27
77085,29.62,-95.49
78256,29.62,-98.63
77477,29.62,-95.57
77507,29.62,-95.06
32628,29.63,-83.21
32693,29.63,-82.79
78259,29.63,-98.43
70364,29.63,-90.68
70356,29.63,-90.97
32669,29.63,-82.59
77485,29.63,-96.06
78258,29.63,-98.50
77045,29.64,-95.43
32641,29.64,-82.23
32612,29.64,-82.35
77498,29.64,-95.65
78879,29.64,-99.68
77505,29.65,-95.14
77406,29.65,-95.79
77061,29.65,-95.28
32607,29.65,-82.42
77504,29.65,-95.19
32601,29.65,-82.32
78266,29.65,-98.34
77071,29.65,-95.52
78255,29.65,-98.66
77031,29.65,-95.55
77035,29.66,-95.47
77051,29.66,-95.38
32603,29.66,-82.35
78962,29.66,-96.73
78638,29.66,-97.79
78257,29.66,-98.58
77587,29.66,-95.23
77033,29.67,-95.34
70340,29.67,-91.11
77407,29.67,-95.71
77441,29.67,-95.92
77099,29.67,-95.59
78833,29.67,-100.08
77096,29.68,-95.48
32145,29.68,-81.42
78883,29.68,-99.32
32605,29.68,-82.37
77502,29.68,-95.20
32359,29.68,-83.39
77054,29.68,-95.40
32606,29.68,-82.44
32131,29.68,-81.56
70352,29.68,-90.94
77025,29.69,-95.43
78956,29.69,-96.93
77087,29.69,-95.30
77476,29.69,-95.95
77074,29.69,-95.52
77571,29.69,-95.06
78261,29.69,-98.40
78063,29.69,-98.91
77017,29.69,-95.25
70375,29.69,-90.54
78648,29.69,-97.63
32177,29.69,-81.71
70394,29.69,-90.62
70342,29.69,-91.24
78934,29.69,-96.56
78130,29.69,-98.07
70359,29.69,-90.78
77083,29.69,-95.65
78935,29.70,-96.42
78632,29.70,-97.47
70395,29.70,-90.86
78260,29.70,-98.49
77021,29.70,-95.36
77536,29.70,-95.12
77072,29.70,-95.58
77514,29.70,-94.60
78959,29.70,-97.30
77036,29.70,-95.53
77503,29.70,-95.16
77401,29.70,-95.46
32631,29.70,-82.09
77030,29.71,-95.40
78003,29.71,-99.10
78943,29.71,-96.62
77655,29.71,-93.94
70067,29.71,-90.10
77081,29.71,-95.48
77506,29.71,-95.20
70036,29.71,-90.12
70355,29.72,-90.47
77005,29.72,-95.42
77012,29.72,-95.27
77023,29.72,-95.32
78661,29.72,-97.76
32666,29.72,-82.00
77082,29.72,-95.64
77004,29.72,-95.36
78941,29.73,-97.16
78840,29.73,-100.88
70392,29.73,-91.32
70380,29.73,-91.13
32320,29.73,-85.11
77520,29.73,-94.99
77046,29.73,-95.43
77098,29.73,-95.42
77547,29.74,-95.24
77063,29.74,-95.52
77027,29.74,-95.45
77494,29.74,-95.83
77006,29.74,-95.39
77042,29.74,-95.56
78015,29.74,-98.65
77011,29.74,-95.31
77057,29.74,-95.49
70040,29.74,-89.94
32653,29.75,-82.39
77450,29.75,-95.74
77056,29.75,-95.47
77003,29.75,-95.35
77077,29.75,-95.62
77661,29.75,-94.42
32328,29.75,-84.91
77010,29.75,-95.36
77019,29.75,-95.41
78622,29.75,-97.78
77002,29.76,-95.37
78132,29.76,-98.19
77029,29.76,-95.26
32619,29.76,-82.86
32140,29.76,-81.87
77015,29.76,-95.17
77201,29.77,-95.36
32086,29.77,-81.31
77094,29.77,-95.68
78163,29.77,-98.45
77007,29.77,-95.41
77024,29.77,-95.51
32609,29.77,-82.28
77020,29.77,-95.31
78670,29.77,-97.82
77079,29.78,-95.60
77474,29.78,-96.18
70372,29.78,-90.99
77530,29.79,-95.12
32033,29.79,-81.43
32616,29.79,-82.50
77523,29.79,-94.86
78933,29.79,-96.36
77466,29.79,-96.01
77473,29.80,-96.11
77013,29.80,-95.23
77009,29.80,-95.37
77055,29.80,-95.49
77008,29.80,-95.42
77026,29.80,-95.33
79830,29.80,-103.22
77521,29.80,-94.97
70538,29.81,-91.50
78938,29.81,-96.69
32694,29.81,-82.14
70301,29.81,-90.75
78885,29.81,-99.54
77043,29.81,-95.58
70548,29.81,-92.41
77665,29.81,-94.42
32656,29.81,-81.96
78873,29.82,-99.73
77080,29.82,-95.52
78655,29.82,-97.84
32080,29.82,-81.27
32615,29.82,-82.49
70030,29.82,-90.44
70643,29.82,-92.81
77018,29.83,-95.43
32643,29.83,-82.63
70037,29.83,-90.02
77084,29.83,-95.66
77028,29.83,-95.29
70070,29.83,-90.31
77092,29.83,-95.47
78055,29.83,-99.33
77022,29.83,-95.38
77049,29.83,-95.15
78949,29.83,-97.09
77562,29.83,-95.05
70072,29.84,-90.11
77597,29.84,-94.70
70085,29.84,-89.74
70632,29.84,-93.06
78837,29.84,-101.21
77449,29.84,-95.73
32456,29.84,-85.30
78953,29.84,-97.36
70514,29.85,-91.55
32658,29.85,-82.39
77078,29.85,-95.25
77091,29.85,-95.44
77493,29.85,-95.83
70631,29.85,-93.57
77423,29.86,-95.98
78006,29.86,-98.70
77041,29.86,-95.58
32356,29.86,-83.42
32044,29.86,-82.17
77076,29.86,-95.38
77622,29.86,-94.29
77016,29.86,-95.30
77093,29.86,-95.34
78828,29.87,-100.02
70058,29.87,-90.06
77560,29.87,-94.60
78644,29.87,-97.68
70523,29.87,-91.44
77580,29.87,-94.86
77040,29.87,-95.53
78666,29.88,-97.97
77088,29.88,-95.45
77640,29.88,-93.94
70080,29.88,-90.43
70039,29.89,-90.39
70056,29.89,-90.03
79845,29.89,-104.52
78133,29.89,-98.24
70533,29.89,-92.05
77037,29.89,-95.39
32323,29.89,-84.61
78070,29.89,-98.39
70510,29.89,-92.19
70390,29.90,-91.03
77705,29.90,-94.16
70092,29.90,-89.90
70513,29.90,-91.90
78010,29.90,-99.04
77050,29.90,-95.27
78004,29.90,-98.56
70544,29.90,-91.66
78656,29.90,-97.81
78950,29.90,-96.48
70131,29.91,-89.96
77044,29.91,-95.18
32622,29.91,-82.32
70339,29.91,-91.18
77095,29.91,-95.65
77039,29.91,-95.34
78945,29.91,-96.89
70053,29.91,-90.05
70094,29.92,-90.21
78963,29.92,-97.03
77064,29.92,-95.54
32084,29.92,-81.37
77038,29.92,-95.44
77086,29.92,-95.49
70560,29.92,-91.88
70115,29.92,-90.10
78662,29.93,-97.43
32008,29.93,-82.91
77065,29.93,-95.60
70645,29.93,-93.47
32091,29.93,-82.13
32697,29.93,-82.43
77532,29.93,-95.06
70075,29.93,-89.92
77433,29.93,-95.75
32038,29.94,-82.69
77060,29.94,-95.40
32043,29.94,-81.73
70130,29.94,-90.07
70114,29.94,-90.03
32092,29.94,-81.51
70528,29.94,-91.98
78616,29.94,-97.57
78940,29.94,-96.66
70113,29.94,-90.08
70031,29.94,-90.30
70118,29.94,-90.13
77396,29.95,-95.26
77619,29.95,-93.92
70043,29.95,-89.96
70575,29.95,-92.16
70123,29.95,-90.21
70163,29.95,-90.08
70139,29.95,-90.07
70125,29.95,-90.10
77067,29.95,-95.45
32322,29.95,-84.58
70112,29.96,-90.08
77066,29.96,-95.50
77642,29.96,-93.89
70032,29.96,-90.00
70121,29.96,-90.16
70057,29.96,-90.46
70116,29.97,-90.06
70117,29.97,-90.03
70047,29.97,-90.37
78027,29.97,-98.54
70090,29.97,-90.70
78623,29.97,-98.23
78013,29.97,-98.90
70119,29.98,-90.09
77538,29.98,-94.52
70087,29.98,-90.32
32348,29.98,-83.60
32079,29.98,-81.81
77070,29.98,-95.57
77629,29.98,-94.40
77014,29.98,-95.46
70001,29.98,-90.17
77651,29.99,-93.96
77627,29.99,-94.01
77418,29.99,-96.25
77032,29.99,-95.35
77069,29.99,-95.53
78880,29.99,-100.29
70391,29.99,-91.06
32346,29.99,-84.38
70393,29.99,-91.01
70062,29.99,-90.26
77346,29.99,-95.18
32410,30.00,-85.41
77429,30.00,-95.67
78640,30.00,-97.83
77073,30.00,-95.40
70005,30.00,-90.13
70003,30.00,-90.21
70079,30.00,-90.41
78871,30.01,-101.65
77068,30.01,-95.49
70124,30.01,-90.10
32465,30.01,-85.18
77090,30.01,-95.44
70542,30.01,-92.58
70002,30.01,-90.16
70122,30.01,-90.06
78957,30.01,-97.18
70006,30.01,-90.19
77611,30.01,-93.83
70563,30.02,-91.71
77338,30.02,-95.29
70126,30.02,-90.02
32095,30.02,-81.41
70127,30.02,-89.98
78931,30.02,-96.45
70630,30.03,-93.02
70065,30.03,-90.25
78944,30.03,-96.50
78851,30.03,-101.97
70049,30.03,-90.57
70743,30.03,-90.78
70341,30.03,-91.07
32054,30.03,-82.39
78676,30.03,-98.14
70086,30.04,-90.87
78028,30.04,-99.16
70607,30.04,-93.19
32066,30.04,-83.21
77379,30.04,-95.53
78954,30.04,-96.70
78024,30.04,-99.52
70763,30.04,-90.74
77339,30.05,-95.22
77447,30.05,-95.83
32403,30.05,-85.55
70128,30.05,-89.96
70071,30.05,-90.71
77613,30.05,-94.36
77345,30.05,-95.16
77707,30.05,-94.17
32026,30.05,-82.18
77535,30.05,-94.92
70052,30.06,-90.70
77388,30.06,-95.47
32071,30.06,-82.96
70723,30.06,-90.84
70076,30.06,-90.65
77377,30.06,-95.68
77373,30.06,-95.38
77336,30.06,-95.10
77630,30.07,-93.87
70552,30.07,-91.67
70549,30.07,-92.80
77713,30.07,-94.25
77701,30.07,-94.11
32259,30.08,-81.59
70084,30.08,-90.57
77575,30.08,-94.73
78610,30.08,-97.84
77484,30.08,-95.93
70519,30.08,-91.90
70592,30.08,-92.01
70129,30.08,-89.81
70555,30.08,-92.15
78025,30.08,-99.28
32068,30.08,-81.89
78606,30.08,-98.48
79842,30.09,-103.12
70051,30.09,-90.65
77702,30.09,-94.13
77446,30.09,-95.99
77533,30.09,-94.60
70646,30.09,-92.92
32024,30.09,-82.73
78612,30.09,-97.50
77375,30.09,-95.59
78058,30.10,-99.63
32003,30.10,-81.71
32061,30.10,-82.51
77386,30.10,-95.36
70558,30.10,-92.08
77445,30.10,-96.06
77706,30.10,-94.17
32358,30.11,-84.56
77365,30.11,-95.30
32025,30.11,-82.58
32058,30.11,-82.11
78619,30.11,-98.03
32083,30.11,-82.23
70665,30.12,-93.45
77426,30.12,-96.26
77389,30.12,-95.52
78602,30.12,-97.33
32082,30.13,-81.37
78747,30.13,-97.74
70725,30.13,-90.96
70559,30.13,-92.50
70605,30.13,-93.27
32081,30.13,-81.41
78652,30.13,-97.87
70518,30.13,-91.93
77380,30.14,-95.47
32062,30.14,-82.98
70788,30.14,-91.17
32258,30.14,-81.55
32408,30.14,-85.73
77703,30.15,-94.13
77708,30.15,-94.16
78617,30.15,-97.60
32065,30.15,-81.80
70346,30.15,-91.00
70508,30.16,-92.03
70068,30.16,-90.44
77355,30.16,-95.75
32223,30.16,-81.65
70778,30.16,-90.86
78029,30.16,-99.35
32401,30.16,-85.66
77362,30.16,-95.67
77357,30.16,-95.19
70582,30.16,-91.78
78932,30.16,-96.72
77561,30.17,-94.74
78748,30.17,-97.82
78942,30.17,-96.92
32073,30.17,-81.74
70503,30.17,-92.05
77659,30.17,-94.43
32355,30.17,-84.21
32347,30.17,-83.61
32256,30.18,-81.47
78744,30.18,-97.73
77662,30.18,-94.02
77381,30.18,-95.50
78739,30.18,-97.89
77564,30.18,-94.66
32327,30.18,-84.31
78635,30.18,-98.57
77385,30.19,-95.41
70668,30.19,-93.60
32094,30.19,-82.82
32072,30.19,-82.42
78946,30.19,-96.78
32404,30.19,-85.51
32257,30.19,-81.61
78737,30.19,-97.96
77835,30.19,-96.59
77382,30.19,-95.55
78719,30.20,-97.67
70506,30.20,-92.08
70556,30.20,-92.56
32407,30.20,-85.79
77632,30.20,-93.80
32405,30.20,-85.67
70529,30.20,-92.16
70734,30.21,-91.00
78745,30.21,-97.80
78659,30.21,-97.13
70526,30.21,-92.38
70774,30.21,-90.76
77833,30.22,-96.41
78749,30.22,-97.86
32222,30.22,-81.83
77354,30.22,-95.65
70764,30.22,-91.28
32212,30.22,-81.67
70534,30.22,-92.44
32244,30.22,-81.75
77519,30.22,-94.58
78671,30.22,-98.63
77302,30.22,-95.34
70737,30.22,-90.92
70721,30.22,-91.08
78620,30.22,-98.13
32234,30.23,-81.98
70601,30.23,-93.22
77657,30.23,-94.20
32217,30.23,-81.62
78725,30.23,-97.61
78741,30.23,-97.71
70461,30.23,-89.72
70578,30.23,-92.26
77384,30.23,-95.50
70531,30.23,-92.52
36528,30.24,-88.24
70650,30.24,-92.92
77372,30.24,-95.16
32444,30.24,-85.65
70501,30.24,-91.99
70669,30.24,-93.27
78742,30.24,-97.66
78704,30.24,-97.77
32040,30.24,-82.24
32063,30.25,-82.11
70581,30.25,-92.73
39572,30.25,-89.60
70537,30.25,-92.57
70647,30.25,-93.02
70615,30.26,-93.13
32221,30.26,-81.85
70591,30.26,-92.83
32336,30.26,-83.85
70583,30.26,-92.12
78736,30.26,-97.96
79848,30.26,-102.30
70458,30.26,-89.79
78702,30.26,-97.71
32321,30.27,-84.98
70776,30.27,-91.09
32334,30.27,-84.74
70546,30.27,-92.67
32210,30.27,-81.75
78735,30.27,-97.87
36542,30.27,-87.75
78721,30.27,-97.68
32055,30.27,-82.62
32224,30.27,-81.47
78701,30.27,-97.74
39520,30.27,-89.48
70449,30.27,-90.67
32060,30.27,-83.04
32216,30.28,-81.58
70507,30.28,-92.03
32250,30.28,-81.41
78624,30.28,-98.88
78712,30.28,-97.73
79843,30.29,-104.01
77306,30.29,-95.31
32449,30.29,-85.24
77880,30.29,-96.19
36561,30.29,-87.57
32207,30.29,-81.64
32461,30.29,-86.03
78722,30.29,-97.71
39576,30.29,-89.38
70663,30.29,-93.37
78724,30.29,-97.62
78703,30.29,-97.77
32246,30.29,-81.52
78705,30.29,-97.74
77585,30.30,-94.52
32064,30.30,-82.98
78746,30.30,-97.81
70460,30.30,-89.84
70517,30.30,-91.83
70780,30.30,-91.19
32205,30.30,-81.72
70733,30.30,-90.81
77614,30.30,-93.77
78650,30.30,-97.22
78723,30.30,-97.69
77316,30.31,-95.69
77301,30.31,-95.44
70769,30.31,-90.94
70740,30.31,-91.44
32413,30.31,-85.91
78751,30.31,-97.72
36511,30.32,-87.75
77363,30.32,-95.85
78636,30.32,-98.42
32204,30.32,-81.68
32266,30.32,-81.41
77327,30.32,-94.92
78738,30.32,-97.96
78948,30.32,-96.98
78733,30.32,-97.88
78756,30.32,-97.74
32202,30.32,-81.65
77615,30.33,-94.05
77304,30.33,-95.52
70520,30.33,-92.03
78752,30.33,-97.70
70810,30.33,-91.09
32211,30.33,-81.58
32305,30.33,-84.30
70543,30.34,-92.50
78621,30.34,-97.36
78653,30.34,-97.52
78631,30.34,-99.31
32507,30.34,-87.37
32254,30.34,-81.73
32561,30.35,-87.11
70611,30.35,-93.20
78731,30.35,-97.77
32206,30.35,-81.64
32508,30.35,-87.32
78757,30.35,-97.73
70710,30.35,-91.26
70661,30.35,-93.65
77853,30.35,-96.84
78754,30.36,-97.64
32409,30.36,-85.65
39581,30.36,-88.49
32361,30.36,-83.99
32225,30.36,-81.51
32233,30.36,-81.42
32459,30.36,-86.19
32209,30.36,-81.70
70448,30.36,-90.04
32424,30.36,-85.08
70454,30.36,-90.36
70719,30.36,-91.30
70820,30.37,-91.20
39567,30.37,-88.54
77868,30.37,-96.05
32220,30.37,-81.87
78730,30.37,-97.84
36523,30.37,-88.19
70516,30.37,-92.30
70640,30.37,-92.90
70817,30.38,-90.98
70445,30.38,-89.91
70462,30.38,-90.58
39560,30.38,-89.17
77625,30.38,-94.37
32087,30.38,-82.28
32277,30.38,-81.59
78732,30.38,-97.90
77303,30.38,-95.38
78734,30.38,-97.95
39525,30.38,-89.37
78753,30.38,-97.67
39501,30.38,-89.10
36535,30.38,-87.73
32059,30.38,-83.26
32550,30.38,-86.35
32310,30.39,-84.51
78758,30.39,-97.71
70584,30.39,-92.10
32227,30.39,-81.40
32311,30.39,-84.18
70836,30.39,-91.09
32506,30.39,-87.37
32228,30.39,-81.40
77328,30.39,-95.19
32541,30.39,-86.47
36509,30.39,-88.27
32208,30.39,-81.68
70809,30.39,-91.07
32466,30.39,-85.51
77374,30.40,-94.62
36555,30.40,-87.78
32563,30.40,-87.03
77879,30.40,-96.50
39507,30.40,-89.03
77612,30.40,-93.92
78663,30.40,-98.36
78759,30.40,-97.76
32548,30.40,-86.65
39531,30.40,-88.97
70808,30.40,-91.14
39564,30.40,-88.77
32511,30.41,-87.29
70471,30.41,-90.06
70754,30.41,-90.75
39534,30.41,-88.92
36530,30.41,-87.56
32502,30.41,-87.22
39530,30.41,-88.88
32569,30.41,-86.73
39553,30.41,-88.64
36549,30.41,-87.46
70525,30.41,-92.22
70803,30.41,-91.18
77656,30.41,-94.17
70512,30.42,-91.92
32430,30.42,-85.23
78750,30.42,-97.80
39571,30.42,-89.28
78947,30.42,-97.04
70452,30.42,-89.80
39563,30.42,-88.52
77369,30.42,-94.74
31562,30.42,-82.17
32009,30.42,-81.97
70447,30.42,-90.21
70726,30.43,-90.89
70633,30.43,-93.39
70541,30.43,-92.05
32544,30.43,-86.70
32219,30.43,-81.82
32301,30.43,-84.26
32501,30.43,-87.22
79831,30.43,-103.33
78727,30.43,-97.72
78669,30.43,-98.11
78726,30.43,-97.84
70816,30.43,-91.02
78675,30.43,-98.71
32566,30.44,-86.88
32437,30.44,-85.91
70772,30.44,-91.47
32399,30.44,-84.28
77318,30.44,-95.53
78660,30.44,-97.59
76950,30.44,-100.56
39556,30.44,-89.44
39540,30.44,-88.90
77376,30.44,-94.66
77368,30.44,-94.82
70802,30.44,-91.18
32331,30.44,-83.64
70806,30.45,-91.12
70801,30.45,-91.19
78645,30.45,-97.97
32579,30.45,-86.57
70515,30.45,-92.58
32304,30.45,-84.35
70532,30.45,-92.70
78728,30.45,-97.69
32505,30.45,-87.26
70815,30.46,-91.07
78729,30.46,-97.76
76874,30.46,-100.07
70433,30.46,-90.16
32503,30.46,-87.21
32340,30.46,-83.43
70535,30.46,-92.42
32542,30.46,-86.53
78618,30.47,-99.16
78615,30.47,-97.38
77356,30.47,-95.73
32439,30.47,-86.11
32509,30.47,-87.34
32317,30.47,-84.12
77878,30.47,-96.44
77378,30.47,-95.36
76849,30.47,-99.82
70819,30.47,-91.01
32504,30.47,-87.19
32547,30.47,-86.67
39503,30.47,-89.15
32308,30.48,-84.23
32343,30.48,-84.50
36580,30.48,-87.70
36544,30.48,-88.23
36532,30.48,-87.86
70767,30.48,-91.33
32226,30.48,-81.51
36564,30.48,-87.93
77371,30.48,-94.99
70420,30.48,-89.95
70814,30.49,-91.07
70403,30.49,-90.49
32052,30.49,-82.94
32218,30.49,-81.67
70805,30.49,-91.16
70757,30.49,-91.52
36541,30.49,-88.34
32580,30.49,-86.51
78717,30.49,-97.75
39532,30.49,-88.96
32526,30.50,-87.37
70812,30.50,-91.11
36574,30.50,-87.48
32438,30.50,-85.42
70750,30.50,-91.77
78664,30.50,-97.65
70657,30.50,-93.15
78613,30.50,-97.82
77326,30.50,-94.82
70648,30.51,-92.89
32578,30.51,-86.45
36582,30.51,-88.17
36568,30.51,-88.27
77663,30.51,-94.39
32303,30.52,-84.34
70402,30.52,-90.47
70550,30.52,-92.19
32351,30.52,-84.68
39466,30.52,-89.59
36576,30.52,-87.76
70711,30.52,-90.59
32421,30.52,-85.17
32344,30.53,-83.96
70658,30.53,-93.04
32534,30.53,-87.28
70455,30.53,-90.32
77830,30.53,-96.01
32514,30.53,-87.22
78657,30.53,-98.38
36590,30.53,-88.17
70401,30.53,-90.46
70570,30.53,-92.10
76943,30.53,-101.31
32096,30.53,-82.63
78681,30.53,-97.73
76578,30.54,-97.24
70811,30.54,-91.13
77836,30.54,-96.68
70818,30.54,-91.05
78665,30.54,-97.65
70807,30.54,-91.22
39562,30.55,-88.49
70756,30.55,-91.61
70451,30.55,-90.48
70577,30.55,-91.93
70464,30.55,-89.92
70744,30.55,-90.67
